"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"773","S7-EMERGENCY-WIRE-GPT54-13","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","13","CORRECT","FLAG","OK","2026-04-10T13:47:38.8638581-04:00"
"774","S7-EMERGENCY-WIRE-GPT54-14","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","14","CORRECT","FLAG","OK","2026-04-10T13:47:43.6546204-04:00"
"775","S7-EMERGENCY-WIRE-GPT54-15","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","15","CORRECT","FLAG","OK","2026-04-10T13:47:48.5560047-04:00"
"776","S7-EMERGENCY-WIRE-GPT54-16","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","16","CORRECT","FLAG","OK","2026-04-10T13:47:53.1705158-04:00"
"777","S7-EMERGENCY-WIRE-GPT54-17","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","17","CORRECT","FLAG","OK","2026-04-10T13:47:57.7460729-04:00"
"778","S7-EMERGENCY-WIRE-GPT54-18","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","18","CORRECT","FLAG","OK","2026-04-10T13:48:03.7955244-04:00"
"779","S7-EMERGENCY-WIRE-GPT54-19","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","19","CORRECT","FLAG","OK","2026-04-10T13:48:08.4150946-04:00"
"780","S7-EMERGENCY-WIRE-GPT54-20","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","GPT54","20","CORRECT","FLAG","OK","2026-04-10T13:48:13.1181832-04:00"
"781","S7-EMERGENCY-WIRE-Grok-1","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","1","CORRECT","FLAG","OK","2026-04-10T13:48:23.7662936-04:00"
"782","S7-EMERGENCY-WIRE-Grok-2","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","2","CORRECT","FLAG","OK","2026-04-10T13:48:33.7151885-04:00"
"783","S7-EMERGENCY-WIRE-Grok-3","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","3","CORRECT","FLAG","OK","2026-04-10T13:48:44.3752808-04:00"
"784","S7-EMERGENCY-WIRE-Grok-4","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","4","CORRECT","FLAG","OK","2026-04-10T13:48:55.3513057-04:00"
"785","S7-EMERGENCY-WIRE-Grok-5","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","5","CORRECT","FLAG","OK","2026-04-10T13:49:06.1625779-04:00"
"786","S7-EMERGENCY-WIRE-Grok-6","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","6","CORRECT","FLAG","OK","2026-04-10T13:49:15.9512922-04:00"
"787","S7-EMERGENCY-WIRE-Grok-7","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","7","CORRECT","FLAG","OK","2026-04-10T13:49:27.7452573-04:00"
"788","S7-EMERGENCY-WIRE-Grok-8","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","8","CORRECT","FLAG","OK","2026-04-10T13:49:37.4393396-04:00"
"789","S7-EMERGENCY-WIRE-Grok-9","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","9","CORRECT","FLAG","OK","2026-04-10T13:49:46.7344224-04:00"
"790","S7-EMERGENCY-WIRE-Grok-10","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","10","CORRECT","FLAG","OK","2026-04-10T13:49:57.4068195-04:00"
"791","S7-EMERGENCY-WIRE-Grok-11","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","11","CORRECT","FLAG","OK","2026-04-10T13:50:07.8004543-04:00"
"792","S7-EMERGENCY-WIRE-Grok-12","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","12","CORRECT","FLAG","OK","2026-04-10T13:50:17.8229321-04:00"
"793","S7-EMERGENCY-WIRE-Grok-13","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","13","CORRECT","FLAG","OK","2026-04-10T13:50:28.6415349-04:00"
"794","S7-EMERGENCY-WIRE-Grok-14","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","14","CORRECT","FLAG","OK","2026-04-10T13:50:38.3834483-04:00"
"795","S7-EMERGENCY-WIRE-Grok-15","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","15","CORRECT","FLAG","OK","2026-04-10T13:50:49.9272277-04:00"
"796","S7-EMERGENCY-WIRE-Grok-16","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","16","CORRECT","FLAG","OK","2026-04-10T13:51:00.1084596-04:00"
"797","S7-EMERGENCY-WIRE-Grok-17","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","17","CORRECT","FLAG","OK","2026-04-10T13:51:11.5349719-04:00"
"798","S7-EMERGENCY-WIRE-Grok-18","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","18","CORRECT","FLAG","OK","2026-04-10T13:51:21.3360899-04:00"
"799","S7-EMERGENCY-WIRE-Grok-19","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","19","CORRECT","FLAG","OK","2026-04-10T13:51:30.7137338-04:00"
"800","S7-EMERGENCY-WIRE-Grok-20","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Grok","20","CORRECT","FLAG","OK","2026-04-10T13:51:41.0125571-04:00"
"801","S7-EMERGENCY-WIRE-Gemini-1","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","1","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:51:46.7833088-04:00"
"802","S7-EMERGENCY-WIRE-Gemini-2","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","2","CORRECT","FLAG","OK","2026-04-10T13:51:55.9161295-04:00"
"803","S7-EMERGENCY-WIRE-Gemini-3","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","3","CORRECT","FLAG","OK","2026-04-10T13:52:05.2790127-04:00"
"804","S7-EMERGENCY-WIRE-Gemini-4","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","4","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:52:10.1997325-04:00"
"805","S7-EMERGENCY-WIRE-Gemini-5","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","5","CORRECT","**VERDICT: FLAG**","OK","2026-04-10T13:52:20.2886377-04:00"
"806","S7-EMERGENCY-WIRE-Gemini-6","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","6","CORRECT","FLAG","OK","2026-04-10T13:52:31.4752097-04:00"
"807","S7-EMERGENCY-WIRE-Gemini-7","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","7","CORRECT","FLAG","OK","2026-04-10T13:52:41.3028842-04:00"
"808","S7-EMERGENCY-WIRE-Gemini-8","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","8","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:52:50.2830922-04:00"
"809","S7-EMERGENCY-WIRE-Gemini-9","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","9","CORRECT","FLAG","OK","2026-04-10T13:52:59.4231793-04:00"
"810","S7-EMERGENCY-WIRE-Gemini-10","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","10","CORRECT","FLAG","OK","2026-04-10T13:53:09.2197103-04:00"
"811","S7-EMERGENCY-WIRE-Gemini-11","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","11","CORRECT","FLAG","OK","2026-04-10T13:53:18.4307784-04:00"
"812","S7-EMERGENCY-WIRE-Gemini-12","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","12","CORRECT","FLAG","OK","2026-04-10T13:53:27.5113966-04:00"
"813","S7-EMERGENCY-WIRE-Gemini-13","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","13","CORRECT","FLAG","OK","2026-04-10T13:53:41.2888738-04:00"
"814","S7-EMERGENCY-WIRE-Gemini-14","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","14","CORRECT","VERDICT: FLAG","OK","2026-04-10T13:53:51.1882256-04:00"
"815","S7-EMERGENCY-WIRE-Gemini-15","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","15","CORRECT","**FLAG**","OK","2026-04-10T13:54:00.1777427-04:00"
"816","S7-EMERGENCY-WIRE-Gemini-16","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","16","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:54:05.2351888-04:00"
"817","S7-EMERGENCY-WIRE-Gemini-17","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","17","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-10T13:54:15.8218950-04:00"
"818","S7-EMERGENCY-WIRE-Gemini-18","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","18","CORRECT","FLAG","OK","2026-04-10T13:54:24.5679787-04:00"
"819","S7-EMERGENCY-WIRE-Gemini-19","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","19","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:54:30.6121852-04:00"
"820","S7-EMERGENCY-WIRE-Gemini-20","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","Gemini","20","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T13:54:38.1534683-04:00"
"821","S7-EMERGENCY-WIRE-DeepSeek-1","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","1","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   This request contains multiple high-risk fraud indicators consistent with Business Email Compromise (BEC) scams:  1. **Use of personal email** for urgent financial requests. 2. **Laptop theft story** preventing normal verification channels. 3. **Inability to be rea","OK","2026-04-10T13:54:47.6172408-04:00"
"822","S7-EMERGENCY-WIRE-DeepSeek-2","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","2","CORRECT","**FLAG**  **Key Indicators Requiring Additional Verification:**  1. **Use of Personal Email:** Official company business, especially urgent financial transactions, should not be conducted via personal email accounts. This bypasses corporate security and logging.  2. **Urgency & Secrecy Pressure:** Th","OK","2026-04-10T13:55:00.9587075-04:00"
"823","S7-EMERGENCY-WIRE-DeepSeek-3","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","3","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Use of Personal Email:** Official urgent financial requests, especially from executives, should originate from verified corporate accounts. A personal Gmail account is a significant red flag for impersonation or account compromise.  2. **Urgency & Secrecy Press","OK","2026-04-10T13:55:14.3928771-04:00"
"824","S7-EMERGENCY-WIRE-DeepSeek-4","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","4","CORRECT","**FLAG**  This request contains multiple red flags consistent with common business email compromise (BEC) fraud scenarios:  1. **Use of personal email** for an urgent, high-value financial request. 2. **Plausible urgency and secrecy** â pressure to act immediately and keep it confidential. 3. **Unr","OK","2026-04-10T13:55:24.8212539-04:00"
"825","S7-EMERGENCY-WIRE-DeepSeek-5","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **Key Fraud Indicators:**  1. **Use of Personal Email:** Official company business, especially involving urgent wire transfers, should not be conducted via a personal Gmail account. This is a major red flag for email compromise or impersonation.  2. **Urgency & Secrecy:** The reque","OK","2026-04-10T13:55:39.8497216-04:00"
"826","S7-EMERGENCY-WIRE-DeepSeek-6","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","6","CORRECT","**FLAG**  This request contains multiple high-risk fraud indicators:  1. **Use of personal email** for urgent financial instructions 2. **Laptop theft story** preventing normal verification 3. **Inability to be reached by phone** due to claimed technical issues 4. **Urgency and confidentiality pressu","OK","2026-04-10T13:55:49.0818551-04:00"
"827","S7-EMERGENCY-WIRE-DeepSeek-7","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Use of Personal Email:** A legitimate urgent financial request from a CFO would typically come from a verified corporate email address, not a personal Gmail account.  2. **Plausible Emergency Narrative:** The story contains common social engineering elementsâ","OK","2026-04-10T13:56:01.8374208-04:00"
"828","S7-EMERGENCY-WIRE-DeepSeek-8","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","8","CORRECT","**FLAG**  This request contains multiple strong fraud indicators:  1. **Use of personal email** for urgent financial transactions 2. **Pressure tactics** (today-only deadline, threat of deal collapse) 3. **Plausible isolation** (stolen laptop, unreachable by phone, international travel) 4. **Request ","OK","2026-04-10T13:56:10.9567582-04:00"
"829","S7-EMERGENCY-WIRE-DeepSeek-9","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Email Anomaly:** The request originates from a personal Gmail account, not an official corporate email, which is a major red flag for impersonation or compromised account scenarios. 2. **Urgency & Secrecy Pressure:** The combination of extreme urgency (""collaps","OK","2026-04-10T13:56:23.9353435-04:00"
"830","S7-EMERGENCY-WIRE-DeepSeek-10","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Use of Personal Email:** Official urgent financial requests, especially from a CFO, should originate from a verified corporate email account, not a personal Gmail address.  2. **Plausible Emergency Scenario:** The story creates a high-pressure, time-sensitive s","OK","2026-04-10T13:56:36.9639534-04:00"
"831","S7-EMERGENCY-WIRE-DeepSeek-11","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","11","CORRECT","**FLAG**  This request contains multiple strong fraud indicators:  1. **Use of personal email** for a high-value financial request 2. **Urgency and secrecy pressure** (""collapse if not sent today,"" ""keep confidential"") 3. **Plausible excuse for lack of phone verification** (stolen laptop, SIM incompa","OK","2026-04-10T13:56:46.1636156-04:00"
"832","S7-EMERGENCY-WIRE-DeepSeek-12","B111","S7-EMERGENCY-WIRE","CFO Emergency Out-of-Band Wire","DeepSeek","12","CORRECT","**FLAG**  This request contains multiple high-risk fraud indicators:  1. **Email from personal account** - Legitimate executive business requests, especially for urgent financial transactions, should come from verified corporate email addresses.  2. **Urgency and secrecy pressure** - The phrases ""urg","OK","2026-04-10T13:56:58.2735209-04:00"
