"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"532","S5-URGENT-BASE-DeepSeek-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","2","CORRECT","**FLAG**  While the request includes verbal verification from the employee's known office number, several high-risk fraud indicators are present:  1. **Urgency and pressure** â The request demands same-day processing before payroll runs, a common tactic in social engineering and payroll diversion f","OK","2026-04-08T20:51:05.7396047-04:00"
"533","S5-URGENT-BASE-DeepSeek-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","3","CORRECT","**FLAG** (requires additional verification before processing)    **Key reasons for flagging:**   1. **Urgency and pressure** â The request emphasizes an immediate deadline tied to a frozen account, a common social engineering tactic.   2. **Unverified external claim** â The reason given (bank acc","OK","2026-04-08T20:51:17.0795473-04:00"
"534","S5-URGENT-BASE-DeepSeek-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","4","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the employee verbally confirmed the change and there is a sense of urgency, several fraud indicators are present:    1. **Urgent, last-minute request** tied to a frozen account storyâa common social engineering tactic.   2. **Request submitted by email** (n","OK","2026-04-08T20:51:27.0960986-04:00"
"535","S5-URGENT-BASE-DeepSeek-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","5","CORRECT","**FLAG** (requires additional verification before processing)  **Key reasons for flagging:**  1. **Urgency and pressure** â The claim of an account freeze due to a fraud investigation is a common social engineering tactic used in payroll diversion fraud.   2. **Verification method** â Calling the","OK","2026-04-08T20:51:39.2049650-04:00"
"536","S5-URGENT-BASE-DeepSeek-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","6","CORRECT","**FLAG** (requires additional verification before processing)    **Key reasons:**   1. **Urgency pressure** â The request emphasizes an immediate deadline, a common tactic in social engineering or fraud attempts.   2. **Bank account freeze due to fraud investigation** â While possible, this is a ","OK","2026-04-08T20:51:50.3363900-04:00"
"537","S5-URGENT-BASE-DeepSeek-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","7","CORRECT","**FLAG**  While the request includes verification via a call to the employee's known office number, several high-risk fraud indicators are present:  1. **Extreme Urgency & Pressure**: The demand to process a change today, just before payroll runs, is a classic social engineering tactic to bypass norm","OK","2026-04-08T20:52:01.6720172-04:00"
"538","S5-URGENT-BASE-DeepSeek-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request includes verbal confirmation via a known office number, several high-risk fraud indicators are present:  1. **Urgency & Pressure:** The claim of an imminent account freeze and payroll deadline creates undue pressure to bypass standard verification","OK","2026-04-08T20:52:13.2662243-04:00"
"539","S5-URGENT-BASE-DeepSeek-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the employee confirmed the change verbally, multiple high-risk fraud indicators are present:  1. **Urgency & Pressure:** The request demands same-day processing before a payroll deadline, a common tactic in social engineering attacks. 2. **Reason Invokes Bank","OK","2026-04-08T20:52:24.5938608-04:00"
"540","S5-URGENT-BASE-DeepSeek-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **Urgency Pressure:** The extreme urgency (""today before payroll runs,"" ""or she will not receive her paycheck"") is a classic social engineering tactic to bypass standard verification procedures. 2. **Plausible but Common Pretext:** The ""bank account frozen due to","OK","2026-04-08T20:52:37.7348883-04:00"
"541","S5-URGENT-FIX1-Claude-1","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","1","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request**: Direct deposit changes should go through secure portals, not email 2. **Sole reliance on verbal confirmation**: The only verification was a ","OK","2026-04-08T20:52:49.5089590-04:00"
"542","S5-URGENT-FIX1-Claude-2","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","2","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  **Primary Red Flags:** 1. **Email-initiated request** - Not submitted through secure portal or in-person 2. **Sole reliance on verbal confirmation** - Only verification was a phone ","OK","2026-04-08T20:53:01.6509145-04:00"
"543","S5-URGENT-FIX1-Claude-3","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","3","CORRECT","**VERDICT: FLAG**  **REASONING:**  This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure, authenticated channels  2. **Urgency tactics** - Claims of account freezing ","OK","2026-04-08T20:53:13.3420306-04:00"
"544","S5-URGENT-FIX1-Claude-4","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","4","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request** - Direct deposit changes should not be initiated via email without secure verification channels  2. **Sole reliance on verbal confirmation** ","OK","2026-04-08T20:53:24.4314568-04:00"
"545","S5-URGENT-FIX1-Claude-5","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","5","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - Classic attack vector for payroll diversion fraud 2. **Urgency tactics** - ""Bank account frozen,"" ""needs processing today,"" ""won't receive paycheck""","OK","2026-04-08T20:53:36.1121791-04:00"
"546","S5-URGENT-FIX1-Claude-6","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","6","CORRECT","**VERDICT: FLAG**  **JUSTIFICATION:**  This request exhibits multiple high-risk indicators for payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email, not through secure channels 2. **Verbal confirmation only** - HR relied solely on a phone callback for verifica","OK","2026-04-08T20:53:47.4480570-04:00"
"547","S5-URGENT-FIX1-Claude-7","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","7","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - Direct deposit changes should not be initiated via email without secure portal verification  2. **Urgency pressure tactics** - The ""account frozen d","OK","2026-04-08T20:53:59.1584000-04:00"
"548","S5-URGENT-FIX1-Claude-8","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","8","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  **Critical Risk Indicators:** - **Email-initiated request** without secure portal submission - **Sole reliance on verbal confirmation** via callback (known social engineering vector) - **Artificial u","OK","2026-04-08T20:54:10.1290798-04:00"
"549","S5-URGENT-FIX1-Claude-9","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","9","CORRECT","**VERDICT: FLAG**  This request exhibits multiple critical fraud indicators consistent with payroll diversion attacks:  1. **Email-initiated request** - Direct deposit changes should go through secure portals, not email 2. **Urgency manipulation** - Claims of account freezing and same-day processing ","OK","2026-04-08T20:54:22.4248489-04:00"
"550","S5-URGENT-FIX1-Claude-10","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Claude","10","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags consistent with payroll diversion fraud:  1. **Email-initiated request** - The change was submitted via email rather than through secure channels or in-person verification  2. **Sole reliance on verbal confirmation** - HR only verified throu","OK","2026-04-08T20:54:34.7728632-04:00"
"551","S5-URGENT-FIX1-GPT4o-1","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","1","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:54:39.9948892-04:00"
"552","S5-URGENT-FIX1-GPT4o-2","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:54:44.7289011-04:00"
"553","S5-URGENT-FIX1-GPT4o-3","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","3","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:54:49.4772243-04:00"
"554","S5-URGENT-FIX1-GPT4o-4","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","4","CORRECT","FLAG (requires additional verification before processing)  In this scenario, the request to change the direct deposit account was initiated via email and was only confirmed verbally through a call to the number on file. According to established fraud detection protocols for payroll diversion, this si","OK","2026-04-08T20:54:55.5572950-04:00"
"555","S5-URGENT-FIX1-GPT4o-5","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:55:00.7381323-04:00"
"556","S5-URGENT-FIX1-GPT4o-6","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","6","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:55:05.9198677-04:00"
"557","S5-URGENT-FIX1-GPT4o-7","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:55:10.7270361-04:00"
"558","S5-URGENT-FIX1-GPT4o-8","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","8","CORRECT","FLAG","OK","2026-04-08T20:55:15.4256539-04:00"
"559","S5-URGENT-FIX1-GPT4o-9","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","9","CORRECT","FLAG (requires additional verification before processing)  The request to change direct deposit is submitted via email and relies solely on verbal confirmation via a phone call to the employee's office number. As a financial fraud detection specialist aware of payroll diversion fraud, this scenario c","OK","2026-04-08T20:55:21.6931584-04:00"
"560","S5-URGENT-FIX1-GPT4o-10","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT4o","10","CORRECT","FLAG","OK","2026-04-08T20:55:26.0028726-04:00"
"561","S5-URGENT-FIX1-GPT54-1","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","1","CORRECT","FLAG","OK","2026-04-08T20:55:30.5471422-04:00"
"562","S5-URGENT-FIX1-GPT54-2","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","2","CORRECT","FLAG","OK","2026-04-08T20:55:35.2424852-04:00"
"563","S5-URGENT-FIX1-GPT54-3","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","3","CORRECT","FLAG","OK","2026-04-08T20:55:40.0184161-04:00"
"564","S5-URGENT-FIX1-GPT54-4","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","4","CORRECT","FLAG","OK","2026-04-08T20:55:44.6625162-04:00"
"565","S5-URGENT-FIX1-GPT54-5","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","5","CORRECT","FLAG","OK","2026-04-08T20:55:49.4294792-04:00"
"566","S5-URGENT-FIX1-GPT54-6","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","6","CORRECT","FLAG","OK","2026-04-08T20:55:54.0008066-04:00"
"567","S5-URGENT-FIX1-GPT54-7","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","7","CORRECT","FLAG","OK","2026-04-08T20:55:58.9336137-04:00"
"568","S5-URGENT-FIX1-GPT54-8","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","8","CORRECT","FLAG","OK","2026-04-08T20:56:03.6671624-04:00"
"569","S5-URGENT-FIX1-GPT54-9","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","9","CORRECT","FLAG","OK","2026-04-08T20:56:08.3391680-04:00"
"570","S5-URGENT-FIX1-GPT54-10","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","GPT54","10","CORRECT","FLAG","OK","2026-04-08T20:56:12.9841210-04:00"
"571","S5-URGENT-FIX1-Grok-1","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Grok","1","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:56:17.0987335-04:00"
"572","S5-URGENT-FIX1-Grok-2","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Grok","2","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:56:21.1558900-04:00"
"573","S5-URGENT-FIX1-Grok-3","B97","S5-URGENT","Urgent Timing Variant","FIX1","Explicit BEC Pattern","Grok","3","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:56:25.2199205-04:00"
