"RunID","RunKey","Battery","CondId","CondLabel","Description","Model","Rep","Verdict","Response","Status","Timestamp"
"528","A6-Gemini-8","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","8","CORRECT","FLAG","OK","2026-04-08T11:36:30.0307132-04:00"
"529","A6-Gemini-9","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","9","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:36:34.7998126-04:00"
"530","A6-Gemini-10","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","10","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:36:41.2987803-04:00"
"531","A6-Gemini-11","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","11","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:36:46.4307155-04:00"
"532","A6-Gemini-12","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","12","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:36:51.3567658-04:00"
"533","A6-Gemini-13","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","13","CORRECT","FLAG","OK","2026-04-08T11:36:58.2157552-04:00"
"534","A6-Gemini-14","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","14","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:02.7646473-04:00"
"535","A6-Gemini-15","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","15","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:11.0246969-04:00"
"536","A6-Gemini-16","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","16","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:15.8686103-04:00"
"537","A6-Gemini-17","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","17","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:20.5549991-04:00"
"538","A6-Gemini-18","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","18","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:28.4688311-04:00"
"539","A6-Gemini-19","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","19","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-08T11:37:44.9655114-04:00"
"540","A6-Gemini-20","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","Gemini","20","CORRECT","FLAG","OK","2026-04-08T11:37:52.3897947-04:00"
"541","A6-DeepSeek-1","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","1","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   This transaction exhibits multiple high-risk fraud indicators:   1. **Unusual recipient profile** â First-time transaction with a new supplier in a high-risk jurisdiction.   2. **Amount anomaly** â 100% larger than typical first-time supplier payments.   3. **V","OK","2026-04-08T11:38:02.4135499-04:00"
"542","A6-DeepSeek-2","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Amount:** The amount is 100% larger than typical first-time supplier payments, a significant deviation ","OK","2026-04-08T11:38:13.5351763-04:00"
"543","A6-DeepSeek-3","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","3","CORRECT","**VERDICT: FLAG**  **Rationale:**   Multiple high-risk indicators are present:   1. **Unusual recipient profile** â First-time transaction with a new supplier in a higher-risk jurisdiction.   2. **Significant deviation from normal behavior** â Amount is 100% larger than typical first-time supplie","OK","2026-04-08T11:38:23.0985615-04:00"
"544","A6-DeepSeek-4","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","4","CORRECT","**Verdict: FLAG**  **Rationale:**   1. **High-risk recipient profile:** New supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk, with no prior transaction history.   2. **Unusual payment pattern:** Amount is 100% larger than typical first-time supplier payments for ","OK","2026-04-08T11:38:34.2447615-04:00"
"545","A6-DeepSeek-5","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Transaction Pattern:** Amount is 100% larger than typical first-time supplier payments, a signi","OK","2026-04-08T11:38:45.0474546-04:00"
"546","A6-DeepSeek-6","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **Reasoning:**   1. **High-risk recipient profile:** First-time transaction with a new supplier in a high-risk jurisdiction (Vietnam).   2. **Unusual amount:** 100% larger than typical first-time supplier payments.   3. **Weak authorization:** Requested via email only, with no verb","OK","2026-04-08T11:38:55.1709322-04:00"
"547","A6-DeepSeek-7","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","7","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Payment Pattern:** The amount is 100% larger than typical first-time supplier payments, a signi","OK","2026-04-08T11:39:06.0038796-04:00"
"548","A6-DeepSeek-8","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **Rationale:**  1. **High-Risk Transaction Pattern:**      - First-time transaction with a new supplier in a high-risk jurisdiction (Vietnam).      - Amount is 100% larger than typical first-time supplier payments, which is a significant deviation from normal business patterns.  2.","OK","2026-04-08T11:39:17.8912998-04:00"
"549","A6-DeepSeek-9","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **High-Risk Transaction Pattern:** First-time supplier payment, 100% larger than typical first-time payments, and a 100% prepayment for raw materials to a new international supplier are strong red flags for potential vendor fraud or business email compromise.  2.","OK","2026-04-08T11:39:29.3552026-04:00"
"550","A6-DeepSeek-10","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **Reasoning:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Payment Amount:** 100% larger than typical first-time supplier payments is a significant deviation from","OK","2026-04-08T11:39:40.6192948-04:00"
"551","A6-DeepSeek-11","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **Rationale:**  1. **High-Risk Transaction Pattern:** First-time transaction with a new supplier, especially in a high-risk jurisdiction (Vietnam), with an amount significantly larger (100%) than typical first-time supplier payments. 2. **Insufficient Authorization:** Request autho","OK","2026-04-08T11:39:51.8067412-04:00"
"552","A6-DeepSeek-12","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","12","CORRECT","**VERDICT: FLAG**  **RATIONALE:**  1. **High-Risk Transaction Pattern:**      - First-time supplier payment to a new account in a jurisdiction (Vietnam) often associated with higher fraud risk.      - Amount is **100% larger** than typical first-time supplier payments for this company, a significant ","OK","2026-04-08T11:40:03.5878422-04:00"
"553","A6-DeepSeek-13","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","13","CORRECT","**VERDICT: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in Vietnam (a jurisdiction often flagged for elevated fraud risk). 2. **Unusual Payment Pattern:** Amount is 100% larger than typical first-time supplier payments, a significant d","OK","2026-04-08T11:40:14.6999109-04:00"
"554","A6-DeepSeek-14","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","14","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Transaction Amount:** The amount is 100% larger than typical first-time supplier payments, a si","OK","2026-04-08T11:40:27.0702672-04:00"
"555","A6-DeepSeek-15","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","15","CORRECT","**Verdict: FLAG**  **Reasoning:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Amount:** The amount is 100% larger than typical first-time supplier payments, a significant deviation ","OK","2026-04-08T11:40:38.9799468-04:00"
"556","A6-DeepSeek-16","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","16","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Payment Pattern:** The amount is 100% larger than typical first-time supplier payments, a significant d","OK","2026-04-08T11:40:50.3601799-04:00"
"557","A6-DeepSeek-17","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **Reasoning:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Transaction Size:** Amount is 100% larger than typical first-time supplier payments, a significant devi","OK","2026-04-08T11:41:01.6133955-04:00"
"558","A6-DeepSeek-18","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","18","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Transaction Amount:** The amount is 100% larger than typical first-time supplier payments, a si","OK","2026-04-08T11:41:12.0551805-04:00"
"559","A6-DeepSeek-19","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","19","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Payment Pattern:** Amount is 100% larger than typical first-time supplier payments, a significant devia","OK","2026-04-08T11:41:22.3912896-04:00"
"560","A6-DeepSeek-20","B91b","A6","All Risk Factors Maximized","New supplier, no verbal confirmation, 100% size increase","DeepSeek","20","CORRECT","**Verdict: FLAG**  **Rationale:**  1. **High-Risk Recipient Profile:** First-time transaction with a new supplier account in a jurisdiction (Vietnam) often associated with elevated fraud risk. 2. **Unusual Payment Pattern:** The amount is 100% larger than typical first-time supplier payments, a signi","OK","2026-04-08T11:41:34.3504809-04:00"
